magnitude,location,style,percentile,model_number,lambda,mu_site,sigma_site,mu_complement,sigma_complement,Y_site,Y_complement,Y_folded,displ_site,displ_complement,displ_folded,normalized_displ_site,normalized_displ_complement,normalized_displ_folded
7.0,0.66,strike-slip,-1.0,-1,0.161344848,0.3201134832997896,0.81146011789008,0.5176293687366749,0.7849948212253813,0.558759814239751,0.7366708964780536,0.6477153553589023,1.7074331679297834,2.005869879621846,1.851614242672931,1.1841783362548264,1.391157031155874,1.2884001908427969
7.0,0.67,strike-slip,-1.0,-1,0.161344848,0.2938504736338472,0.8149932061869556,0.5020493192135875,0.7867965674525531,0.5351970429908375,0.7224487008127135,0.6288228719017754,1.6708612440419233,1.9805080835851598,1.8201688136020735,1.158814134131663,1.3735675348293084,1.2665196630944568
7.0,0.68,strike-slip,-1.0,-1,0.161344848,0.2664305034494956,0.8187022592964827,0.4849945166731304,0.7887611119810192,0.5106290708555078,0.7068831614204839,0.6087561161379959,1.6334310179443001,1.9530595436947393,1.787260596022635,1.1328546625116598,1.3545307918922642,1.243621289970885
7.0,0.6900000000000001,strike-slip,-1.0,-1,0.161344848,0.23785597705168748,0.8225888139914219,0.46644363386268184,0.7908894646175936,0.48506213808118076,0.6899559185849387,0.5875090283330597,1.5952280829711114,1.9235725915478923,1.752962035091352,1.1063592840533314,1.3340803223861482,1.219755480651063
7.0,0.7000000000000001,strike-slip,-1.0,-1,0.161344848,0.20812895518282337,0.8266544365904575,0.4463739404753826,0.793182702651824,0.45850233147180974,0.671647479128173,0.5650749052999914,1.5563379615415787,1.8921008295187145,1.717348126709992,1.079387312232607,1.3122533018627585,1.1949744191871137
7.0,0.71,strike-slip,-1.0,-1,0.161344848,0.1772511424832357,0.8309007189060897,0.4247611647038756,0.7956419677277144,0.4309555727106164,0.6519370907693339,0.5414463317399751,1.5168458500277178,1.858702994180047,1.6804961703581967,1.0519978343976555,1.2890904666615377,1.169331892519117
7.0,0.72,strike-slip,-1.0,-1,0.161344848,0.1452238720961918,0.8353292741964863,0.4015793350934209,0.7982684625526155,0.4024276036828827,0.6308025983531362,0.5166151010180094,1.4768363686147261,1.8234427972695715,1.6424855127142624,1.0242495382863062,1.2646360036127202,1.142883112079942
7.0,0.73,strike-slip,-1.0,-1,0.161344848,0.11204808699711521,0.8399417331378017,0.3768005990999457,0.8010634474577043,0.37292396834722247,0.6082202785887018,0.4905721234679621,1.4363933168463738,1.7863887436476753,1.6033972824292564,0.996200542486264,1.238937423783282,1.1156845292443462
7.0,0.74,strike-slip,-1.0,-1,0.161344848,0.0777243175266642,0.8447397398331244,0.3503950139382852,0.8040282368251032,0.3424499906040485,0.5841646491689804,0.4633073198865144,1.3955994354913883,1.747613925575671,1.563314116326824,0.9679082312792053,1.2120454198000385,1.0877936448118486
7.0,0.75,strike-slip,-1.0,-1,0.161344848,0.042252654481151675,0.8497249478737342,0.3223303042592238,0.807164195397237,0.31101074748510793,0.5586082471580888,0.43480949732159835,1.354536175300111,1.7071957924685515,1.5223198771703266,0.939429094263574,1.1840137061632778,1.0592688126219418
7.0,0.76,strike-slip,-1.0,-1,0.161344848,0.00563271695299461,0.8548990164677989,0.29257157984675763,0.8104727344844936,0.27861103683000177,0.5315213702682545,0.40506620354912815,1.313283473141121,1.6652158950269769,1.480499362958313,0.9108185710957016,1.1548988417912882,1.030169037274502
7.0,0.77,strike-slip,-1.0,-1,0.161344848,-0.03213638609308367,0.8602636066509796,0.2610810047765062,0.813955308087624,0.24525533841376773,0.5028717730029952,0.37406355570838146,1.2719195359116904,1.621759602300914,1.437938007461585,0.8821309016224151,1.1247600337918244,1.000553765755877
7.0,0.78,strike-slip,-1.0,-1,0.161344848,-0.07105610179169664,0.8658203775926746,0.22781740717853127,0.8176134089516032,0.2109477672284195,0.47262430748305156,0.34178603735573554,1.2305206324984346,1.576915789742739,1.39472157137583,0.8534189815967995,1.0936589211135175,0.9704826725350479
7.0,0.79,strike-slip,-1.0,-1,0.161344848,-0.11112848853430868,0.8715709830108077,0.1927358156986516,0.8214485645678506,0.17569201727961542,0.4407404959041759,0.30821625659189567,1.1891608939183256,1.5307764956143175,1.350935822998389,0.8247342240673955,1.061659336249407,0.9400154373704205
7.0,0.8,strike-slip,-1.0,-1,0.161344848,-0.15235628242267185,0.8775170677071749,0.15578690465762834,0.8254623331417931,0.13949129380666286,0.4071780177239044,0.2733346557652836,1.147912121584616,1.4834365421375397,1.3066662066949584,0.7961264264023713,1.028827042488544,0.909211514620539
7.0,0.81,strike-slip,-1.0,-1,0.161344848,-0.19474297776510752,0.8836602642343964,0.11691632433727306,0.8296562995427275,0.10234823122547985,0.37189008943280755,0.2371191603291437,1.1068436034015041,1.434993116398492,1.2619974965271725,0.7676436427432639,0.995229443255009,0.8781298922293664
