magnitude,location,style,percentile,model_number,lambda,mu_site,sigma_site,mu_complement,sigma_complement,Y_site,Y_complement,Y_folded,displ_site,displ_complement,displ_folded,normalized_displ_site,normalized_displ_complement,normalized_displ_folded
7.0,0.5700000000000001,reverse,-1.0,-1,0.117784836,0.16431788931663005,0.8573390549588104,0.30852860795774384,0.8298595479427506,0.44562656370407555,0.5704846484375947,0.5080556060708351,1.543921023902868,1.7369583001587872,1.6379324313914174,0.9956638856302145,1.1201522769227816,1.0767162534568109
7.0,0.58,reverse,-1.0,-1,0.117784836,0.15269884641998932,0.8597681828766512,0.31743566748685614,0.8283538664296748,0.43572288611767584,0.5783278037514556,0.5070253449345657,1.5294532289184672,1.7497652267778505,1.6363408961306978,0.9863337056872952,1.1284113744563353,1.0756700369888272
7.0,0.59,reverse,-1.0,-1,0.117784836,0.14090860817841144,0.8622607918913414,0.3261405695196269,0.8269080173345508,0.4256947018497427,0.5860096709741681,0.5058521864119554,1.5149255506229624,1.762389469958524,1.6345302760753322,0.9769649074152678,1.1365526607163252,1.07447980227274
7.0,0.6,reverse,-1.0,-1,0.117784836,0.1289470754023463,0.8648171396035764,0.334638833799497,0.8255218130968125,0.41554240044180235,0.5935255463470521,0.5045339733944272,1.50034220972565,1.774818623962331,1.6324978919738058,0.9675602127200801,1.1445681353286492,1.073143788067611
7.0,0.61,reverse,-1.0,-1,0.117784836,0.11681392406047597,0.8674374857637983,0.3429255606465671,0.824195072124149,0.4052661606184613,0.6008703263483469,0.5030682434834042,1.4857071036955467,1.7870394799017908,1.6302406883443903,0.9581221350522812,1.1524492799740214,1.0716599858126614
7.0,0.62,reverse,-1.0,-1,0.117784836,0.10450860083602331,0.870122092049952,0.3509953963352761,0.8229276189741923,0.3948659459114125,0.6080384739323335,0.501452209921873,1.471023812036551,1.799037960221043,1.6277552109483164,0.9486529828089362,1.1601870161349845,1.0700261248189702
7.0,0.63,reverse,-1.0,-1,0.117784836,0.09203031709245313,0.8728712218462964,0.3588424936887056,0.8217192845309441,0.3843414987398874,0.615023980094826,0.49968273941735664,1.4562955999335672,1.8107990451278568,1.625037580624784,0.9391548616849859,1.1677716576524264,1.068239655069575
7.0,0.64,reverse,-1.0,-1,0.117784836,0.07937804112837221,0.8756851400235738,0.3664604671679764,0.8205699061756551,0.37369233283242576,0.6218203200604304,0.4977563264464281,1.4415254202306145,1.8223066897809248,1.6220834630174814,0.9296296759489157,1.1751928573202446,1.0662977273188046
7.0,0.65,reverse,-1.0,-1,0.117784836,0.06655048856941992,0.8785641127208236,0.3738423415943323,0.8194793279518884,0.3629177238438515,0.6284204032493654,0.49566906354660845,1.4267159136744747,1.8335437308131823,1.6188880336262508,0.9200791285998824,1.1824395466028872,1.0641971701185367
7.0,0.66,reverse,-1.0,-1,0.117784836,0.05354611070770976,0.8815084071291311,0.3809804934692126,0.8184474007244997,0.3520166979855454,0.634816516013465,0.4934166069995052,1.4118694073269158,1.844491780500026,1.6154459375013297,0.9105047203437681,1.189499867385177,1.06193446332268
7.0,0.67,reverse,-1.0,-1,0.117784836,0.04036308055547977,0.8845182912775884,0.3878665836456954,0.81747398233228,0.3409880184446875,0.6410002559240754,0.49099413718438145,1.3969879110133017,1.8551311065480638,1.611751242755965,0.9009077473029132,1.1963610944489147,1.0595057075280858
7.0,0.68,reverse,-1.0,-1,0.117784836,0.026999276327200894,0.8875940338217344,0.3944914798423118,0.8165589377340138,0.32983016931772174,0.646962456138282,0.4883963127280019,1.3820731116345526,1.865440495068886,1.6077973868990054,0.8912892973479403,1.2030095471056221,1.0569065887955766
7.0,0.6900000000000001,reverse,-1.0,-1,0.117784836,0.013452262001157456,0.8907359038347403,0.4008451671633668,0.8157021391477197,0.31854133672231044,0.6526930980509004,0.4856172173866054,1.367126365120771,1.875397093792725,1.6035771147737912,0.8816502449087024,1.2094304880861253,1.0541323378532659
7.0,0.7000000000000001,reverse,-1.0,-1,0.117784836,-0.0002807354655849359,0.8939441706015872,0.4069166443798683,0.8149034661828468,0.30711938667782135,0.6581812100391327,0.482650298358477,1.3521486857464062,1.884976231939746,1.599082406620898,0.8719912440837082,1.2156080073768087,1.0511776828076644
7.0,0.71,reverse,-1.0,-1,0.117784836,-0.014202852789752862,0.8972191034164837,0.4126938032072358,0.8141628059652108,0.2955618392529386,0.6634147496012167,0.47948829442707763,1.3371407324553712,1.894151212366186,1.5943043944449051,0.8623127198212854,1.2215248881761112,1.048036794166284
7.0,0.72,reverse,-1.0,-1,0.117784836,-0.02831762152068218,0.9005609713837534,0.4181632871567955,0.8134800532544721,0.28386583836562423,0.668380465546734,0.47612315195617916,1.32210279175653,1.9028930705880391,1.58923326443817,0.8526148568889992,1.2271624514905843,1.0447032206946323
7.0,0.73,reverse,-1.0,-1,0.117784836,-0.04262900449158635,0.9039700432224134,0.42331032569254157,0.8128551105539599,0.27202811647844627,0.6730637360706523,0.4725459262745493,1.307034756639845,1.911170293989988,1.5838581426692595,0.8428975862768238,1.232500375054693,1.0411698142720127
7.0,0.74,reverse,-1.0,-1,0.117784836,-0.057141438535929456,0.9074465870746611,0.4281185383309365,0.8122878882126674,0.26004495325276916,0.6774483774753683,0.4687466653640687,1.2919361008247798,1.9189484928604736,1.578166960541973,0.8331605685901168,1.237516481183629,1.0374286414492566
7.0,0.75,reverse,-1.0,-1,0.117784836,-0.0718598846793046,0.9109908703184629,0.4325697018940913,0.8117783045192509,0.24791212699611942,0.6815164169112401,0.46471427195367976,1.2768058474754413,1.926190012729025,1.5721462956192613,0.8234031738742328,1.2421864867723629,1.0334708788122509
7.0,0.76,reverse,-1.0,-1,0.117784836,-0.08678988732332316,0.9146031593844406,0.4366434722457515,0.811326285787878,0.23562485744220713,0.6852478206696938,0.4604363390559505,1.2616425312890505,1.9328534746442807,1.5657811822111756,0.8136244571656434,1.2464837068241508,1.029286688469454
7.0,0.77,reverse,-1.0,-1,0.117784836,-0.101937644336002,0.9182837195772285,0.44031704933551974,0.8109317664357886,0.22317773801953594,0.688620167118178,0.45589895256885693,1.2464441525673824,1.9388932262729468,1.559054884542413,0.8038231288729291,1.2503787004680857,1.0248650689406233
7.0,0.78,reverse,-1.0,-1,0.117784836,-0.11731009048603736,0.9220328149014718,0.44356477100623537,0.810594689052437,0.21056465526064766,0.691608250075511,0.45108645266807934,1.2312081214899708,1.9442586816683638,1.551948623194148,0.7939975188389584,1.2538388451804572,1.0201936753297838
7.0,0.79,reverse,-1.0,-1,0.117784836,-0.1329149973531274,0.9258507078926171,0.4463576164280276,0.8103150044601086,0.19777869233449502,0.6941835939434388,0.44598114313896686,1.215931190287342,1.9488935207404605,1.5444412426401481,0.7841455325998801,1.2568278205285153,1.0152586007757556
7.0,0.8,reverse,-1.0,-1,0.117784836,-0.14876109378078944,0.9297376594526395,0.4486625936867361,0.8100926717659049,0.18481201278403178,0.6963138557245094,0.4405629342542706,1.2006093703107203,1.9527347101047214,1.5365088037505938,0.7742645979039552,1.2593049767228093,1.0100441085792244
7.0,0.81,reverse,-1.0,-1,0.117784836,-0.16485821221098013,0.9336939286908352,0.4504419771874546,0.8099276584050187,0.17165571932419385,0.6979620803996238,0.43480889986190885,1.185237830035557,1.9557112939716603,1.5281240796426099,0.7643515989347454,1.2612245548702514,1.0045323007935099
7.0,0.8200000000000001,reverse,-1.0,-1,0.117784836,-0.18121746799868044,0.9377197727697995,0.45165234793284803,0.8098199401752225,0.15829968086015822,0.6990857638364459,0.4286927223483021,1.1698107687071329,1.9577428853494834,1.5192559254904607,0.7544027948260446,1.262534713961254,0.9987027039610764
7.0,0.8300000000000001,reverse,-1.0,-1,0.117784836,-0.19785148127297264,0.9418154467566927,0.45224337152389027,0.8097695012625199,0.14473231850625903,0.6996356596201839,0.42218398906322147,1.154321258465009,1.958737761416575,1.5098684817457468,0.7444137178490396,1.2631763025887452,0.9925317453399332
7.0,0.84,reverse,-1.0,-1,0.117784836,-0.21477465443477678,0.9459812034798922,0.452156221916753,0.8097763342579114,0.13094033798897742,0.6995542400214094,0.4152472890051934,1.1387610451027557,1.9585904282701707,1.4999201538770466,0.734379044923651,1.263081288471598,0.9859920822221772
7.0,0.85,reverse,-1.0,-1,0.117784836,-0.2320035235071624,0.9502172933911074,0.4513215186715771,0.8098404401652534,0.11690839087561858,0.698773681975747,0.40784103642568276,1.123120293707072,1.9571784625450084,1.4893622873239256,0.7242924335829777,1.262170721636555,0.9790517308977232
7.0,0.86,reverse,-1.0,-1,0.117784836,-0.24955720916849744,0.9545239644330299,0.44965658346464754,0.8099618284001927,0.10261863972855344,0.6972131884608199,0.3999159140946867,1.1073872595881593,1.9543583492462868,1.4781374190478722,0.714146309758593,1.2603520502657717,0.9716729172885005
7.0,0.87,reverse,-1.0,-1,0.117784836,-0.26745800487872845,0.9589014619125763,0.44706172388135057,0.8101405167801814,0.08805019111870821,0.6947753602303174,0.3914127756745128,1.0915478560117275,1.949959897040806,1.4661769285708677,0.7039315890139344,1.2575155191570773,0.9638105328280094
