magnitude,location,style,percentile,model_name,mu,sigma,alpha,beta,xd,d_xd,displ_without_aleatory,displ_with_aleatory,normalized_d_xd
7.0,0.28,normal,-1,d_ad,0.03000000000000025,0.36,1.300618603326386,0.8831325291525617,1.071519305237607,1.1486185966185036,1.2307670006316542,1.7433262194203898,1.020980011324661
7.0,0.29,normal,-1,d_ad,0.03000000000000025,0.36,1.321965970268197,0.8789388072901312,1.071519305237607,1.16192719318567,1.245027418778992,1.7532943191488954,1.0328097092886874
7.0,0.3,normal,-1,d_ad,0.03000000000000025,0.36,1.343663716694188,0.8747650001092222,1.071519305237607,1.1753899912807493,1.2594530668403856,1.7777257391186783,1.044776473358189
7.0,0.31,normal,-1,d_ad,0.03000000000000025,0.36,1.3657175934673702,0.8706110130412027,1.071519305237607,1.1890087775768206,1.2740458592705313,1.8013295450094626,1.0568818916647753
7.0,0.32,normal,-1,d_ad,0.03000000000000025,0.36,1.3881334458410572,0.8664767519665175,1.071519305237607,1.202785359448449,1.2888077327061676,1.8126576650528954,1.0691275707411187
7.0,0.33,normal,-1,d_ad,0.03000000000000025,0.36,1.410917215008115,0.862362123212556,1.071519305237607,1.2167215652115444,1.3037406462230878,1.8366841762962287,1.0815151357341604
7.0,0.34,normal,-1,d_ad,0.03000000000000025,0.36,1.4340749396756425,0.8582670335515299,1.071519305237607,1.2308192443660029,1.3188465815961359,1.8607419717984965,1.094046230620787
7.0,0.35000000000000003,normal,-1,d_ad,0.03000000000000025,0.36,1.457612757665494,0.8541913901983603,1.071519305237607,1.245080267841154,1.334127543562207,1.8877826485261533,1.1067225184260046
7.0,0.36,normal,-1,d_ad,0.03000000000000025,0.36,1.4815369075410758,0.8501351008085761,1.071519305237607,1.2595065282440585,1.349585560086304,1.904886191881559,1.1195456814436426
7.0,0.37,normal,-1,d_ad,0.03000000000000025,0.36,1.5058537302608404,0.8460980734762213,1.071519305237607,1.2740999401106785,1.365222682630671,1.9311007652841805,1.1325174214596159
7.0,0.38,normal,-1,d_ad,0.03000000000000025,0.36,1.5305696708589207,0.8420802167317727,1.071519305237607,1.288862440159958,1.3810409864270452,1.9492685673724544,1.145639459977768
