magnitude,location,style,percentile,model_number,lambda,mu_site,sigma_site,mu_complement,sigma_complement,Y_site,Y_complement,Y_folded,displ_site,displ_complement,displ_folded,normalized_displ_site,normalized_displ_complement,normalized_displ_folded
7.0,0.4,normal,-1.0,-1,0.119202946,0.46609431255927136,0.8819181558040211,-0.010388418997359095,0.8819181558040211,0.7536149612229335,0.28968552298161376,0.5216502421022736,2.0578565671423066,1.329490976065088,1.6587661132326206,1.4045254893228463,0.9074023882535233,1.2465990408777274
7.0,0.41000000000000003,normal,-1.0,-1,0.119202946,0.4480517358913976,0.8819181558040211,0.018446728593927597,0.8819181558040211,0.7360314492113451,0.3177349738021518,0.5268832115067484,2.0248897860355393,1.3659711200553053,1.6669559783081103,1.3820250463353736,0.9323007669386713,1.2527539037402964
7.0,0.42,normal,-1.0,-1,0.119202946,0.42929967415861636,0.8819181558040211,0.04681964211324963,0.8819181558040211,0.7177578288276216,0.34533813118248236,0.531547980005052,1.991122923143244,1.402728671501222,1.674286583199999,1.3589785326064998,0.9573884813864176,1.2582630137675521
7.0,0.43,normal,-1.0,-1,0.119202946,0.40985906827355456,0.8819181558040211,0.07472157832468285,0.8819181558040211,0.6988146622024652,0.3724863107193441,0.5356504864609046,1.9566433655147217,1.439727347540413,1.6807570542144885,1.3354455914272778,0.9826407678664252,1.2631257143594823
7.0,0.44,normal,-1.0,-1,0.119202946,0.389749643714453,0.8819181558040211,0.10214338769665465,0.8819181558040211,0.6792213275770113,0.3991704327817209,0.539195880179366,1.9215347435434627,1.4769285161184438,1.6863665785195927,1.3114833021011028,1.0080312592809937,1.2673413946550578
7.0,0.45,normal,-1.0,-1,0.119202946,0.36899000679831984,0.8819181558040211,0.1290754913155141,0.8819181558040211,0.6589961130731479,0.425380999975149,0.5421885565241484,1.885877041909338,1.5142911221306186,1.691114420567729,1.287146255663826,1.0335319347554266,1.2709095018741712
7.0,0.46,normal,-1.0,-1,0.119202946,0.34759773115587844,0.8819181558040211,0.15550785567240077,0.8819181558040211,0.6381563009299269,0.45110807253530355,0.5446321867326153,1.8497467054616865,1.551771612316928,1.6949999358497791,1.2624866271509378,1.059113068377431,1.2738295516541127
7.0,0.47000000000000003,normal,-1.0,-1,0.119202946,0.3255894355883364,0.8819181558040211,0.18142996512557663,0.8819181558040211,0.6167182433536327,0.47634124145821904,0.5465297424059259,1.8132167407229989,1.589323858850812,1.6980225821978714,1.2375542448757237,1.084743177045023,1.2761011365438601
7.0,0.48,normal,-1.0,-1,0.119202946,0.3029808543202934,0.8819181558040211,0.20683079181266528,0.8819181558040211,0.5946974309680741,0.5010695991475718,0.547883515057823,1.7763568135831524,1.6268990815477007,1.700181928811294,1.2123966571074034,1.1103889673724074,1.2777239327872494
7.0,0.49,normal,-1.0,-1,0.119202946,0.2797869005234568,0.8819181558040211,0.2316987627558924,0.8819181558040211,0.5721085547158066,0.5252817073289373,0.548695131022372,1.73923334366203,1.6644457686020553,1.7014776631418882,1.1870591964753763,1.1360152815915279,1.278697705497498
